title,url,timestamp
"Feb
7
Muzikinis spektaklis vaikams „Keliautoja Žužu“ | GyviTeatre | Vilnius
GyviTeatre NAMAI, Vilnius
MovedPrice from 13.70 €",https://www.kakava.lt/en/event/muzikinis-spektaklis-vaikams-keliautoja-zuzu-gyviteatre-vilnius/10785/23813,2026-02-02T05:29:33Z
"Feb
7
„LA SCALA“ VIRTUOZAI
Kaunas State Philharmonic, Kaunas
Sold out",https://www.kakava.lt/en/event/la-scala-virtuozai/11206/22720,2026-02-02T05:29:33Z
"Feb
7
Didysis šviesos ir žibintų festivalis „Užburtasis slėnis“
Lithuanian ethnographic museum, Rumšiškės
Price from 12.90 €",https://www.kakava.lt/en/event/didysis-sviesos-ir-zibintu-festivalis-uzburtasis-slenis/11076/22376,2026-02-02T05:29:33Z
"Feb
7
Legendinių Jaunimo teatro aktorių koncertas | Šv. Kotrynos bažnyčia
Church of St. Catherine's, Vilnius
Sold out",https://www.kakava.lt/en/event/legendiniu-jaunimo-teatro-aktoriu-koncertas-sv-kotrynos-baznycia/10752/21348,2026-02-02T05:29:33Z
"Feb
7
LUMINA park | Vilnius
Botanical Garden of Vilnius University, Vi...
Price from 12.90 €",https://www.kakava.lt/en/event/lumina-park-vilnius/11010/22049,2026-02-02T05:29:33Z
"Feb
7
JMDT | LAUKYS rež. Olga Lapina
Juozas Miltinis Drama Theater, Panevėžys
Price from 16 €",https://www.kakava.lt/en/event/jmdt-laukys-rez-olga-lapina/6350/22815,2026-02-02T05:29:33Z
"Feb
7
N-16
Teatro komedija PORŲ TERAPIJA
Cultural Center of Taurage, Tauragė
Price from 30.60 €",https://www.kakava.lt/en/event/teatro-komedija-poru-terapija/11300/22949,2026-02-02T05:29:33Z
"Feb
7
N-16
VISKAS, KO NETURI || Rež. R. Kazlas
Vilnius Theater ""Lele"", Vilnius
Price from 7.82 €",https://www.kakava.lt/en/event/viskas-ko-neturi-rez-r-kazlas/10849/23282,2026-02-02T05:29:33Z
"Feb
7
LKL rungtynės: Kėdainių „Nevėžis“ – Panevėžio „Lietkabelis“
Kėdainiai Arena, Kėdainiai
Price from 10 €",https://www.kakava.lt/en/event/lkl-rungtynes-kedainiu-nevezis-panevezio-lietkabelis/11601/23758,2026-02-02T05:29:33Z
"Feb
7
Promo
French Visions. LNSO, Guido Felipe Sant’Anna e Silva, Martynas Stakion...
Lithuanian National Philharmonic Society, ...
Price from 31 €",https://www.kakava.lt/en/event/french-visions-lnso-guido-felipe-sant-anna-e-silva-martynas-stakionis/11261/22883,2026-02-02T05:29:33Z
"Feb
7
N-16
DOMINO teatras | komedija STRIPTIZO ERELIAI. NEW EDITION
DOMINO theater, Vilnius
Price from 38.10 €",https://www.kakava.lt/en/event/domino-teatras-komedija-striptizo-ereliai-new-edition/6041/23377,2026-02-02T05:29:33Z
